Landing Page URL ID,Referrer URL,Impression ID,Asset ID,Active View: Eligible Impressions,Active View: Measurable Impressions,Active View: Viewable Impressions,Activity ID,Event Time,Event Type,Event Sub-Type,User ID,Advertiser ID,Campaign ID,Floodlight Configuration,Ad ID,Rendering ID,Creative Version,Site ID (DCM),Placement ID,Country Code,State/Region,Browser/Platform ID,Browser/Platform Version,Operating System ID,Designated Market Area (DMA) ID,City ID,ZIP/Postal Code,Other Data,ORD Value,Interaction Time,Conversion ID,Segment Value 1,Rich Media Event ID,Rich Media Event Type ID,Total Conversions,Total Revenue,Event Timers,Event Counters,Partner1 ID,Partner2 ID,Google Click ID
ID : 2822,https://Booking.com,"impr : ,",245104,839130,340459,9796066,9496414,1645226412049,CONVERSION,2208442,45abbd92-cb8d-432f-95a5-42c4b1dba9c3,9192191,5568271,1326921,5030903,8402342,80,7451911,8773811,,MI,345978365835376,Chrome,9876543098,3103839,1471903,980,'ProduitE':'z',ORD_value751U136,131381,0,849928,7986766,164739,qty=4,9930000,etm = 213152,ecn = 2530239,uzbvijlizhpigmf978130,bgzgwtxpidibfkj891115,<img src=https://techbargains.com?bgnatsmgovfhqxz>
ID : 2823,https://techbargains.com,impr :  ,3020024,8847380,3820980,3274971,7997455,1645226416074,CONVERSION,4058013,94912dae-3226-4e2e-b473-bfed721c4d5a,5332428,3096051,9139458,7537006,8122484,360,3028880,9740862,,NJ,65784523663644,Brave,5667292028,4870789,6742387,8598,'ProduitL':'6',ORD_value24e890,100828,2,1767114,1756412,6022096,qty=6,8288000,etm = 576542,ecn = 5198409,hsmnnwdkceyrthv196692,yznicyrquisvbwy333714,<a href=https://shopping.google.fr?vnblvemvqsvynzw>
ID : 2824,https://www.amazon.com,impr : 3,1131254,5910819,6870570,476357,4125592,1645226420090,,674241,cf75c3a7-351f-40da-ac64-824b5a5466c0,4645374,1237411,4552537,6979644,5406554,4179,123205,9347702,,NJ,65784523663644,Brave,5667292028,8238865,335019,3847,'ProduitL':'z',ORD_value842D793,978945,1,5856590,4995603,7470186,qty=1,1181000,etm = 260340,ecn = 4057253,umiudzanlqzpyet37477,dseuwtyfjvytank859678,<a href=https://shopping.google.fr?zizcpmtudfrjkiu>
ID : 2825,https://www.rueducommerce.fr,impr : 2,5764094,7357170,3496305,4540338,2232020,1645226423986,,5459070,65d2732f-76b9-4704-98e1-690c5697a599,7270222,1160873,2452677,1829168,5884742,2465,5686673,3679627,,NJ,4534637355634,Brave,9876543098,7812140,648208,9663,'ProduitB':'n',ORD_value20g494,901513,0,7017978,1756069,628287,qty=8,8274000,etm = 898478,ecn = 930172,zpiphoaglyquhrh309011,fsflewvltyayald408896,<option a=https://techbargains.com?kxkqilwoniktkjo>
ID : 2826,https://techbargains.com,impr : 3,1854077,5743037,1628739,3219303,2585507,1645226427748,CONVERSION,4739984,c12db853-1d2e-44d4-9fd1-950af2cb0dfc,8187587,6976554,1854975,5593987,1491814,1472,386940,1550698,,ME,2109367534582756,Microsoft Edge,536637292,5460238,6733509,7184,'ProduitG':'u',ORD_value949x616,552393,0,1384784,1177601,7332075,qty=],5308000,etm = 619202,ecn = 2817633,anzlameltmlzhmp91947,dfgqskekmqjypan363610,<a href=https://techbargains.com?hchfwyqjbviosks>
ID : 2827,https://shopping.google.fr,impr : 6,6065267,8128264,257406,1979842,7496468,1645226431518,CLICK,7543952,a646a027-62cb-4680-a220-8f6762686450,1358112,826610,4523610,6916609,8473742,5714,5257652,974222,,KY,65784523663644,Brave,5667292028,3422354,4741210,7777,'ProduitL':'D',ORD_value191s345,696505,1,8574380,7098890,286020,qty=1,8436000,etm = 856043,ecn = 9253717,srvuywodiklihbh400789,niaiqwwmxglpzge18431,<a href=https://ebay.com?hfqhwerhxmlpwlw>
ID : 2828,https://alibaba.com,impr : 7,5106827,7204795,1860749,1657892,8458382,1645226435265,CLICK,7112920,e0654981-c08c-4edb-aa5f-55c3d10b56f7,5173496,6972294,6513,2675450,1205884,2144,4309476,6221948,,AZ,2109367534582756,Microsoft Edge,536637292,3568894,9509230,8205,'ProduitL':'e',ORD_value515u607,705987,0,2211789,20647,1725162,qty=2,4634000,etm = 402166,ecn = 649111,suejgetqmllnxpo917519,vrhafqzfrciosjj735365,<button onclick=https://backmarcket.com?zldesaoqmmwbzsw>
ID : 2829,https://airexpress.com,impr :  ,4329025,9203490,9612718,5190707,6913363,1645226439148,VIEW,6505275,c112c443-72ac-4367-a7de-bb21a86be401,5505708,6241951,2715686,728154,6491931,3438,4142868,5242704,,WV,2109367534582756,Microsoft Edge,246578965,6330647,7554598,1664,'ProduitG':'N',ORD_value824V297,92212,0,4069315,9984246,8984432,qty=9,272000,etm = 401085,ecn = 3353662,ydpbuutjceudwnz461671,qpczaxrliairgyj254937,<h1 a=https://backmarcket.com?ftxheqfcsontvqc>
ID : 2830,https://www.cdiscount.com,impr : 8,6442093,531651,8862156,4601462,7794011,1645226443084,VIEW,8858176,45abbd92-cb8d-432f-95a5-42c4b1dba9c3,3927440,8898058,290370,9721000,3220814,3132,8058444,3574101,,VA,8753685264337,Mozilla Firefox,9876543098,9607545,9228362,3553,'ProduitF':'b',ORD_value3352916,2381,0,5531243,2424437,5328767,qty=[,1361000,etm = 26318,ecn = 3474891,rkfcakgeuxxwklq161953,vvmyiuhhbvzwkqw314600,<h2 a=https://alibaba.com?fxtbgsaqovyxaxl>
ID : 2831,https://www.cdiscount.com,impr : 3,9105784,9590234,7924381,752558,7992318,1645226447128,CONVERSION,9389054,65d2732f-76b9-4704-98e1-690c5697a599,3996229,4109883,6715067,1404262,1945844,1753,2479712,9798424,,TX,4534637355634,Brave,9876543098,5775893,2899589,9373,'ProduitB':'S',ORD_value555e80,154993,0,149824,1083776,3804823,qty=],266000,etm = 373622,ecn = 614721,ngfmofembeyefgs186510,rhnpryevwacygow36588,<iframe a=https://www.rueducommerce.fr?mipvojzmqyicwdq>
ID : 2832,https://shopping.google.fr,impr :  ,192200,9405765,8292299,3674552,7477429,1645226451038,CONVERSION,3095575,2610a7c1-f7dc-4a6a-9410-cc2f8bfe5f2a,7506088,5399410,1822229,1336299,495354,9297,9664081,6883391,,PA,4534637355634,Brave,9876543098,6897312,5492689,584,'ProduitF':'p',ORD_value508K177,268497,1,6424469,9010026,8630158,qty=],1346000,etm = 797540,ecn = 9559319,jkbtfiuldiuaucr399048,rjbrtpnxhfgirqx173956,<option a=https://airexpress.com?jdbwjdpgdnztixw>
ID : 2833,https://ebay.com,impr : 2,3354428,3880627,2172365,4303211,6410271,1645226454997,,6149993,aba67e05-178b-4a5e-938e-89c23dd10bf5,396272,8080771,6080700,8913299,1955888,6442,4239821,3095912,,KY,65784523663644,Brave,5667292028,2885228,9409996,4836,'ProduitB':'n',ORD_value604s742,806537,0,3482260,8389218,1248579,qty=3,4942000,etm = 556966,ecn = 3382922,blnhetoprvxuzrt75787,snxuqirxzlukxqt575118,<iframe a=https://backmarcket.com?gucrkhiummrkjml>
ID : 2834,https://ebay.com,impr : 5,3759497,8175793,3601275,6944775,5604173,1645226458948,,9192153,4afe9238-23a7-443b-aaa4-2fe35c9fd3a5,7964659,7208954,4252928,1146870,929417,9295,4025990,8781611,,WA,8753685264337,Mozilla Firefox,5667292028,6846397,8062869,2529,'ProduitE':'l',ORD_value873v597,641240,1,5621277,3284451,749800,qty=6,52000,etm = 620277,ecn = 217679,psdkqdqxfixcjpe579652,zvfwpzfitkhmbtq235256,<button onclick=https://fnac.com?ioibofwneqsuksf>
ID : 2835,https://ebay.com,impr : 9,1096722,4676175,9863981,1600036,9346672,1645226462880,VIEW,4108404,14a8926c-4ca8-405e-8729-29121ea09ca2,9565500,8876600,3007956,5308760,4451812,7196,8425114,469240,,AR,4534637355634,Brave,246578965,9647107,658834,480,'ProduitH':'v',ORD_value970O814,225148,0,952837,9140613,9928702,qty=],7326000,etm = 925471,ecn = 4474045,hiqtzaidfvfgobg943205,zviwnbpybricukq835060,<h2 a=https://backmarcket.com?nkdwwtknqkbigrs>
ID : 2836,https://airexpress.com,impr : 4,5403901,6463916,3193616,8303610,4906023,1645226466813,CONVERSION,400499,47259d1e-c172-4886-a893-675658ed9272,5704114,2247621,9148137,5699582,4491959,1840,3942959,4619405,,MN,65784523663644,Brave,23091978,8210969,5919114,8379,'ProduitC':'U',ORD_value439c158,719957,2,6562840,3108296,8046305,qty=[,5770000,etm = 74957,ecn = 934832,ijeltvojojwakgk520537,zjfrybrqbygqkdg540617,<img src=https://techbargains.com?kmlgoeqjrqsxthl>
ID : 2837,https://www.oscaro.com,impr : 1,993882,6319312,8238502,2380339,6863190,1645226470740,CONVERSION,1104935,a5a76218-ad9c-4d7b-97ea-653aee8f2fc4,3850134,1301376,232206,6839163,2328232,5611,4810337,8462805,,AL,2109367534582756,Microsoft Edge,9876543098,7265067,8206987,726,'ProduitC':'f',ORD_value932S261,299389,0,6835014,8327628,741829,qty=[,2492000,etm = 880354,ecn = 8831311,abkjblywudyusyx841283,ucatjaswurjaizw786711,<a href=https://backmarcket.com?oxgmqblcapmzxhs>
ID : 2838,https://www.oscaro.com,impr :  ,2160159,4449780,8595373,7107722,7198974,1645226474574,CLICK,2728187,7ec6c480-c972-431b-be1b-caa9c7b205e8,8245211,2556712,1096023,5413200,1844069,662,6302256,7273336,,DE,65784523663644,Brave,536637292,9949621,846732,5356,'ProduitH':'m',ORD_value4281985,281933,2,1279517,7394175,2741455,qty=3,500000,etm = 529883,ecn = 9543853,qjzopexbrcrabrb502945,mtojkocqffxzfps162125,<option a=https://shopping.google.fr?tghidiylflthnwk>
ID : 2839,https://shopping.google.fr,impr :  ,5063641,9698266,6623376,5162016,8364454,1645226478472,CLICK,8564725,7f1ab347-ca82-4fda-ae17-5303929ea941,2354102,1215071,7415578,1499355,3422852,9603,6821017,6340537,,MO,4534637355634,Brave,9876543098,2146816,1896956,5894,'ProduitB':'I',ORD_value331P439,90774,0,3760193,5553968,1625715,qty=1,7082000,etm = 662656,ecn = 9537893,phabrfzpxvhyxdp903560,rtmtxgjdzahzbbd377423,<h2 a=https://www.rueducommerce.fr?lgdcjseghqjyjho>
ID : 2840,https://airexpress.com,impr : 7,7209055,8521412,3877750,300148,7520101,1645226482323,,7233282,e0654981-c08c-4edb-aa5f-55c3d10b56f7,4336429,7659599,3605149,767492,8378903,5991,6396980,7719596,,RI,4534637355634,Brave,9876543098,4235941,4356524,9110,'ProduitF':'y',ORD_value107o554,510924,0,2451274,287779,5299784,qty=2,8598000,etm = 511467,ecn = 8752484,emfpxbslwmwrych380174,tsnkhfxxqrrrvxk170059,<option a=https://alibaba.com?watpiwbatsfrpgc>
ID : 2841,https://Booking.com,impr : 3,1775498,664340,7338994,9212436,5036322,1645226486162,CONVERSION,4258851,c084b2ee-3bec-48d6-9299-3f6b3810b9a0,6317731,8019671,2388254,3298277,4671960,1933,330564,5217814,,AZ,2109367534582756,Microsoft Edge,9876543098,774935,7691777,6881,'ProduitL':'l',ORD_value676q519,884781,0,3393727,7831758,6060267,qty=[,8347000,etm = 506533,ecn = 1048263,fgjnbenhbtybxkv115017,pisqaxtiddpkrbe808446,<img src=https://shopping.google.fr?fpaalbqeiaaigxc>
ID : 2842,https://airexpress.com,impr : 7,448973,9992362,8405899,4465625,171219,1645226489934,CONVERSION,5162409,efb78aee-e6a2-46e9-8878-af09ebf20fd9,6065418,9794547,580606,2657526,716851,6566,2121066,7599629,,KY,65784523663644,Brave,536637292,5270139,2336520,975,'ProduitC':'2',ORD_value548j189,389399,1,3403485,2540305,2668942,qty=4,3116000,etm = 180388,ecn = 2030879,mgdvfiqnvdjhymx711711,gcqhumxwaujcanh107172,<option a=https://Booking.com?msqpluxlxkfpddj>
ID : 2843,https://techbargains.com,impr : 8,2348891,3604274,5691355,7866286,619579,1645226493671,CLICK,5045793,714db993-847a-4702-aec6-af8ae0c57733,2091318,2266360,7544075,6572862,9812858,8729,4124284,4662392,,AR,8753685264337,Mozilla Firefox,9876543098,1492531,2715381,5728,'ProduitL':'q',ORD_value988L466,238594,0,9048404,6948890,2155596,qty=1,8338000,etm = 416628,ecn = 1085382,kmehzhubfuxrvbn437516,jmrvnfrhgsqgmwn670094,<nav a=https://shopping.google.fr?rleonzwciwlfkua>
ID : 2844,https://shopping.google.fr,"impr : ,",7280393,6034802,9010262,7650676,2367655,1645226497417,CLICK,3626793,cf75c3a7-351f-40da-ac64-824b5a5466c0,3635600,1659640,9343770,7167880,784004,3611,946385,6024834,,MS,8753685264337,Mozilla Firefox,23091978,2989318,6854788,9128,'ProduitG':'w',ORD_value32J665,149013,2,5712509,4094250,1868372,qty=7,2565000,etm = 737435,ecn = 7206797,zwswfvoxaobcoap145204,hrbhvxrsyqpeurf987997,<img src=https://backmarcket.com?twcxklaymxstbry>
ID : 2845,https://ebay.com,impr :  ,7836270,8400513,1326336,7854621,2144472,1645226501161,,3200211,6fe870e6-e32c-45f0-8631-dea44fc0ee01,7819525,7168640,2346606,8255372,8203263,7659,3667563,7319401,,OR,2109367534582756,Microsoft Edge,536637292,2368767,5314793,7771,'ProduitG':'m',ORD_value324T764,578489,2,4419777,4556025,2789307,qty=1,1353000,etm = 702573,ecn = 5746127,dooiruhoezsenib521273,isjjxckcpscdunl855940,<nav a=https://Booking.com?xnqjtopteghulit>
ID : 2846,https://alibaba.com,impr : 9,1423621,4108685,2728385,9635921,3564426,1645226504937,,9438886,a5a76218-ad9c-4d7b-97ea-653aee8f2fc4,7879683,6055565,5170695,743426,2241037,7964,5676764,6761974,,WA,65784523663644,Brave,23091978,4440065,2283695,5327,'ProduitE':'p',ORD_value3391998,109409,0,7924536,1560360,7851013,qty=[,3886000,etm = 26176,ecn = 6001286,vqquhkuauiawtom713889,tybdbhtaxyuoksa248499,<button onclick=https://techbargains.com?yaoacpgdkgdgkfu>
ID : 2847,https://ebay.com,impr : 4,3002222,9745269,1151283,3835832,2972389,1645226508750,,1141208,8b6095b2-6ef4-4bf7-9f53-660ca30281b5,1131848,9983168,1062642,8027304,9320230,6263,3979289,6886154,,WI,345978365835376,Chrome,9876543098,1473608,944445,2918,'ProduitD':'i',ORD_value568v317,780335,1,1930442,7517061,1293441,qty=7,1036000,etm = 409057,ecn = 6619563,xaqoghwfvurkgbb387378,fczczdccbyqobnl130583,<button onclick=https://backmarcket.com?mxtpizlydrozisn>
ID : 2848,https://fnac.com,impr : 9,9057384,8165419,3600675,7567106,178470,1645226512541,,9419944,515060a1-179e-4898-b365-93a5dafef45c,6945674,1732275,3887237,8346464,9104059,2056,5124903,4181636,,DE,65784523663644,Brave,23091978,9328173,3313383,4028,'ProduitE':'E',ORD_value709n785,455074,0,1724921,3336115,7891059,qty=],3485000,etm = 503459,ecn = 2742416,kqjblfvcvkarxkp145757,etcdkgyivdnwlop761791,<button onclick=https://techbargains.com?bzxvxjkrrbljzea>
ID : 2849,https://backmarcket.com,impr : 7,7385661,5605918,2331902,4453306,178504,1645226516295,VIEW,2469395,b44f0318-77bc-4ae5-bc5c-5991427713e0,8432880,2732394,9673366,5269465,4812722,1236,7575481,8622330,,ME,345978365835376,Chrome,246578965,8682362,5298925,4458,'ProduitG':'l',ORD_value692s75,924637,0,4884077,9417496,3181794,qty=5,148000,etm = 178688,ecn = 16265,pqbdfbnjzyvyilx891725,uogeczejeopflmu376483,<h2 a=https://ebay.com?webrlbonqtcorvs>
ID : 2850,https://backmarcket.com,"impr : ,",7136681,9571342,3551830,252104,9476923,1645226520176,CONVERSION,7279645,34a78870-0468-4d1b-9094-b3b7d0a22c1d,4800814,2791815,1584121,7030383,4449370,1490,4561906,7764213,,CA,65784523663644,Brave,5667292028,1674809,3573303,2254,'ProduitL':'s',ORD_value157w644,806165,0,2831286,4388717,9819992,qty=[,2476000,etm = 497034,ecn = 4598233,vcurswqbumrrhwv766345,ysijhhhkiqoazwk621282,<option a=https://backmarcket.com?juukldbqbefzlaj>
ID : 2851,https://backmarcket.com,impr : 9,1336883,4604229,9622164,4736874,627957,1645226524005,,6294842,252080c3-6d60-4f91-93c1-9efee31417b6,720899,1874701,7121154,1284614,2474089,4248,7358016,1972741,,AL,345978365835376,Chrome,9876543098,5441457,1729389,6634,'ProduitB':'v',ORD_value8989460,467469,0,5530973,8777143,6247426,qty=],2271000,etm = 242291,ecn = 3854482,bvkgzwjbhbexaio454322,mbevwolwfcqhtae560833,<button onclick=https://www.amazon.com?ohyridneojjsvhn>
ID : 2852,https://Booking.com,impr : 9,1770868,7855231,6510944,5406370,27230,1645226527892,CONVERSION,2056715,41d2ce0f-72bc-470f-a859-e29cc5d9a660,7364230,1784079,3293950,1577524,2778136,5242,9652846,5192300,,NE,2109367534582756,Microsoft Edge,246578965,6827477,4323137,9612,'ProduitE':'T',ORD_value925W239,604992,1,9026941,5608656,671222,qty=[,9207000,etm = 4165,ecn = 3662198,vfyyymjqtuepamz615457,lpclayrihujbwsk818163,<img src=https://shopping.google.fr?qeslrliyvclliai>
ID : 2853,https://ebay.com,impr : 7,4588695,7409890,6714279,8811890,2203220,1645226531869,VIEW,3834788,8b069f4d-75fd-4d34-8dc5-f95dafe6d95e,3302969,7414106,5332633,9330164,6078356,6069,1936253,2936433,,WY,8753685264337,Mozilla Firefox,5667292028,6471450,9739205,8442,'ProduitE':'1',ORD_value953P745,14521,1,6148688,9971635,1300179,qty=[,6163000,etm = 808249,ecn = 9852929,sgqdjgecaukoxsq138670,wyscoituxlbacfm674012,<nav a=https://fnac.com?oitsznxomphvjop>
ID : 2854,https://airexpress.com,impr : 6,7953968,1362785,2941421,5274642,2553907,1645226535771,,952756,c12db853-1d2e-44d4-9fd1-950af2cb0dfc,774648,6751163,4779375,961726,4301369,720,5101823,4568260,,VT,4534637355634,Brave,536637292,2425858,1651370,8191,'ProduitL':'j',ORD_value441B518,388217,1,6505054,9263721,4736667,qty=6,6037000,etm = 227511,ecn = 4353271,zanthqvnzorulkd915403,oihbedgomdkbuun929772,<button onclick=https://alibaba.com?uhjykrnqotpkdkv>
ID : 2855,https://fnac.com,impr : 0,4150687,9988077,4008232,9121318,5391288,1645226540107,CONVERSION,1697282,fcc904fa-4a28-4f99-b794-3b6e70eadd1c,967842,383738,6622702,3807093,497695,6323,7829946,3148808,,NV,2109367534582756,Microsoft Edge,246578965,9575093,5427305,4902,'ProduitG':'O',ORD_value840F14,798758,2,6047630,7477253,902931,qty=7,3933000,etm = 265807,ecn = 5118574,bgfplizkummdbbw457003,wuuxnnydxswibif685996,<h2 a=https://www.rueducommerce.fr?rrblbxjgrzqpmej>
ID : 2856,https://alibaba.com,impr : 8,7961833,9636904,3661946,9711222,7850152,1645226543933,VIEW,7227792,b8b8a69b-5990-4bd1-b314-8df7c1a5a7e3,2662683,397452,7443720,1066844,2921409,636,1007209,7438490,,OH,2109367534582756,Microsoft Edge,536637292,2727228,5749597,6502,'ProduitH':'i',ORD_value286K79,732026,2,100165,7064310,1108976,qty=[,3497000,etm = 339461,ecn = 1331326,rvptfkvitxghsxo194948,ecztrpmmvbnsxua187659,<nav a=https://www.oscaro.com?pttemkdzydeasap>
ID : 2857,https://ebay.com,"impr : ,",1509391,6108375,210362,6122829,534547,1645226547795,CLICK,4308425,6c24af3f-2fd9-475c-8ad9-da85c4156416,9550742,6731494,7353579,7397613,1101844,1807,8902606,6944949,,IA,8753685264337,Mozilla Firefox,536637292,5785791,3776419,0,'ProduitF':'x',ORD_value640d943,530013,0,1289881,844357,9182547,qty=],8645000,etm = 229163,ecn = 9910424,jxuberqecbpkako744608,rgghwgemonfpjix335057,<option a=https://backmarcket.com?ipjwamytvtpzizs>
ID : 2858,https://www.rueducommerce.fr,"impr : ,",5948833,9333751,7784729,7149701,5964816,1645226551614,CONVERSION,5080801,b99d2d13-cd30-4e5b-abb3-2a7bd8829951,3832989,8189639,2116590,2824423,7586665,517,2305517,1317034,,FL,8753685264337,Mozilla Firefox,23091978,1508334,7907965,1481,'ProduitE':'2',ORD_value624E57,924814,0,1973829,3614520,9114366,qty=],9660000,etm = 381613,ecn = 6557070,ompsakmjinabtop755223,dfwnqntwxstbhei441527,<img src=https://ebay.com?svodtzpwkqveltu>
ID : 2859,https://www.rueducommerce.fr,impr : 1,5771309,7119894,3179855,6631534,7710872,1645226555435,CLICK,7322133,7ec6c480-c972-431b-be1b-caa9c7b205e8,7188136,7922481,8993100,5732266,3636256,8820,6284547,7679094,,GA,8753685264337,Mozilla Firefox,5667292028,4222426,5728204,1357,'ProduitB':'q',ORD_value217E922,101277,1,8190221,929219,8272077,qty=6,7391000,etm = 828276,ecn = 5828249,hgzeknbudiizqyu343233,zicqidvjftgegih877404,<h2 a=https://www.rueducommerce.fr?scskhnxlchtgimb>
ID : 2860,https://www.oscaro.com,impr : 6,2164357,9932770,1317306,3915434,7173592,1645226559270,VIEW,1459657,f43a4a54-5c44-4d50-9379-9f9479b35ad9,9829247,1171111,8560186,4786929,1154835,2817,2697250,9490167,,WA,4534637355634,Brave,9876543098,1814607,6569952,2856,'ProduitF':'P',ORD_value481M702,161774,1,3655919,9736993,5512805,qty=[,8285000,etm = 72387,ecn = 4500901,jocsnobjkrsyhbg40769,epegltiupnikkte963582,<option a=https://shopping.google.fr?yptsysnzisihycu>
ID : 2861,https://airexpress.com,impr : 1,2695856,8634432,1945767,1179460,4501773,1645226563192,CLICK,494129,c12db853-1d2e-44d4-9fd1-950af2cb0dfc,2980835,6582582,47452,8666965,6760421,4918,5948262,7528114,,NY,65784523663644,Brave,5667292028,8253404,8020413,9461,'ProduitA':'g',ORD_value697M476,894998,1,2033183,662758,2308036,qty=],8767000,etm = 969122,ecn = 3413712,sjyjaruiseqhkoc540706,fckkdcvjquizboi790065,<nav a=https://www.cdiscount.com?nxolwnbwwqzwbef>
ID : 2862,https://airexpress.com,impr : 2,1544722,306572,5765802,427336,7799904,1645226567167,VIEW,7979541,a646a027-62cb-4680-a220-8f6762686450,1372451,9573884,4644692,8403423,4287726,4585,5090366,8538279,,ME,4534637355634,Brave,536637292,1014277,990422,9367,'ProduitE':'y',ORD_value273p213,775106,1,5936470,4987715,2474245,qty=3,5365000,etm = 674324,ecn = 1394105,mvgjqhrnjssvgda586000,mkjvjxfwogbjvfn550324,<option a=https://ebay.com?fnrroymuglveoxr>
ID : 2863,https://alibaba.com,impr : 4,5630325,3914996,5672841,7593936,326915,1645226571135,,6087689,8df7d2b9-23bd-4bf7-83b1-8c85d924e728,6267742,5197667,1374515,1462726,7107676,8484,9626164,1785061,,WV,2109367534582756,Microsoft Edge,9876543098,7674738,2575745,401,'ProduitB':'U',ORD_value534V325,361308,2,3965623,7992870,6608341,qty=[,7460000,etm = 873923,ecn = 7081558,bnurarjzvqvcysb604618,ovidvpcsmsisqbf601276,<a href=https://backmarcket.com?pszwfmzzfrmogcr>
ID : 2864,https://Booking.com,impr : 5,7889018,2348581,3565099,8175414,6598025,1645226575176,,8162910,17b6424e-0fe2-4c8a-8b78-e80da3f23194,3461200,2097653,4239606,3314903,3682898,3694,2047767,7644110,,WI,8753685264337,Mozilla Firefox,536637292,5193937,982583,8937,'ProduitF':'W',ORD_value8275518,334120,0,7414219,6647559,4489199,qty=],9451000,etm = 8514,ecn = 9332611,prbbxqedfjrdpvy684265,jgamexnkfutdsua1800,<img src=https://fnac.com?yumhwhgzzqrshoz>
ID : 2865,https://www.cdiscount.com,impr : 4,9153844,3687252,2856694,3765761,3987798,1645226579213,CONVERSION,5015020,4513b579-6ce9-46b6-bbe0-d2d7edcaada6,9930436,7825770,6224146,1243000,5543703,5669,9138884,3648638,,IL,2109367534582756,Microsoft Edge,246578965,8490562,4917731,1619,'ProduitB':'m',ORD_value970C756,454407,1,8435782,9238983,5635577,qty=[,9754000,etm = 605573,ecn = 5455397,iahlepnjoypdlau708525,ksajfvvbxdonbdz131849,<iframe a=https://ebay.com?emmbvamgadrcnhq>
ID : 2866,https://techbargains.com,impr : 3,8006526,7106427,203173,5497603,3771101,1645226583235,CLICK,3375236,8d9a5b48-f8a9-4046-9f7a-c528daa6e616,2630427,9650910,7882723,4556489,5671001,6514,2386361,7890702,,OK,2109367534582756,Microsoft Edge,246578965,549763,9149497,5550,'ProduitH':'F',ORD_value655y592,675251,2,9549578,6794587,1097175,qty=0,2925000,etm = 482092,ecn = 5355295,rqsuhzqgxofmbci333094,gtrftzmppmppdkb698945,<option a=https://www.cdiscount.com?swyedmkkqyfdeff>
ID : 2867,https://alibaba.com,impr : 3,8240064,1128565,6934387,9267290,9857341,1645226587235,VIEW,1221537,515060a1-179e-4898-b365-93a5dafef45c,428305,8214200,9003262,8808247,6445353,3947,7452733,1043786,,DC,345978365835376,Chrome,246578965,4612624,9071174,2172,'ProduitG':'q',ORD_value476F915,798838,0,2982538,5703712,949920,qty=2,3159000,etm = 212249,ecn = 9890708,cxehewjrovdzqrv243864,hofgezjptutnrjx574499,<h2 a=https://techbargains.com?guaiflclbaokhyq>
